ID,type,start_time,end_time,time_of_warning,wind_speed,rainfall,flood_depth,magnitude,cause
VC-4000295,vehicle_crash,"2015-12-29T15:39:50",null,null,null,null,null,null,Unforeseeable accident
VC-4000296,vehicle_crash,"1950-07-31T10:21:52",null,null,null,null,null,null,Mechanical failure
VC-4000297,vehicle_crash,"1959-11-17T19:33:58",null,null,null,null,null,null,Humnan negligence
VC-4000298,vehicle_crash,"1954-06-08T11:51:05",null,null,null,null,null,null,Humnan negligence
VC-4000299,vehicle_crash,"1955-08-14T03:43:03",null,null,null,null,null,null,Unforeseeable accident
VC-4000300,vehicle_crash,"2016-10-22T04:05:06",null,null,null,null,null,null,Unforeseeable accident
VC-4000301,vehicle_crash,"1950-04-29T04:08:38",null,null,null,null,null,null,Mechanical failure
VC-4000302,vehicle_crash,"1952-08-13T18:20:24",null,null,null,null,null,null,Unforeseeable accident
VC-4000303,vehicle_crash,"2015-04-27T16:10",null,null,null,null,null,null,Mechanical failure
VC-4000304,vehicle_crash,"1980-03-29T04:42:42",null,null,null,null,null,null,Unforeseeable accident
VC-4000305,vehicle_crash,"2003-12-15T17:02",null,null,null,null,null,null,Mechanical failure
VC-4000306,vehicle_crash,"2019-08-03T11:50:36",null,null,null,null,null,null,Unforeseeable accident
VC-4000307,vehicle_crash,"2003-03-19T16:03:15",null,null,null,null,null,null,Unforeseeable accident
VC-4000308,vehicle_crash,"2001-06-03T16:41:56",null,null,null,null,null,null,Mechanical failure
VC-4000309,vehicle_crash,"1960-11-03T16:18:38",null,null,null,null,null,null,Humnan negligence
VC-4000310,vehicle_crash,"2000-08-23T09:14:05",null,null,null,null,null,null,Unforeseeable accident
VC-4000311,vehicle_crash,"1977-08-13T04:44:23",null,null,null,null,null,null,Humnan negligence
VC-4000312,vehicle_crash,"1991-09-11T00:19:13",null,null,null,null,null,null,Mechanical failure
VC-4000313,vehicle_crash,"2002-01-09T11:01:10",null,null,null,null,null,null,Humnan negligence
VC-4000314,vehicle_crash,"1987-04-14T03:31:15",null,null,null,null,null,null,Unforeseeable accident
VC-4000315,vehicle_crash,"2019-07-14T14:26:14",null,null,null,null,null,null,Humnan negligence
VC-4000316,vehicle_crash,"1991-09-14T11:16:42",null,null,null,null,null,null,Unforeseeable accident
VC-4000317,vehicle_crash,"1957-11-24T17:17:04",null,null,null,null,null,null,Mechanical failure
VC-4000318,vehicle_crash,"1977-02-16T10:31:08",null,null,null,null,null,null,Unforeseeable accident
VC-4000319,vehicle_crash,"1985-04-26T23:29:22",null,null,null,null,null,null,Mechanical failure
VC-4000320,vehicle_crash,"1979-12-01T00:44:31",null,null,null,null,null,null,Mechanical failure
VC-4000321,vehicle_crash,"1980-08-13T23:11:09",null,null,null,null,null,null,Mechanical failure
VC-4000322,vehicle_crash,"1966-12-25T05:48:16",null,null,null,null,null,null,Humnan negligence
VC-4000323,vehicle_crash,"1952-04-14T14:19:59",null,null,null,null,null,null,Unforeseeable accident
VC-4000324,vehicle_crash,"1988-06-15T01:43:51",null,null,null,null,null,null,Humnan negligence
VC-4000325,vehicle_crash,"2011-11-29T12:02:03",null,null,null,null,null,null,Unforeseeable accident
VC-4000326,vehicle_crash,"2013-01-26T10:18:41",null,null,null,null,null,null,Mechanical failure
VC-4000327,vehicle_crash,"2011-11-28T23:18:24",null,null,null,null,null,null,Humnan negligence
VC-4000328,vehicle_crash,"2002-03-07T05:33:36",null,null,null,null,null,null,Mechanical failure
VC-4000329,vehicle_crash,"1973-01-23T11:08:22",null,null,null,null,null,null,Humnan negligence
VC-4000330,vehicle_crash,"1972-09-12T11:00:54",null,null,null,null,null,null,Mechanical failure
VC-4000331,vehicle_crash,"2005-08-29T11:35:14",null,null,null,null,null,null,Unforeseeable accident
VC-4000332,vehicle_crash,"1993-03-28T13:16:40",null,null,null,null,null,null,Humnan negligence
VC-4000333,vehicle_crash,"2005-08-14T15:16:25",null,null,null,null,null,null,Unforeseeable accident
VC-4000334,vehicle_crash,"2010-04-25T01:52:24",null,null,null,null,null,null,Unforeseeable accident
VC-4000335,vehicle_crash,"1951-09-13T10:50:50",null,null,null,null,null,null,Humnan negligence
VC-4000336,vehicle_crash,"1995-05-22T07:39:35",null,null,null,null,null,null,Unforeseeable accident
VC-4000337,vehicle_crash,"2002-05-21T12:30:15",null,null,null,null,null,null,Humnan negligence
VC-4000338,vehicle_crash,"1999-06-05T12:52:05",null,null,null,null,null,null,Mechanical failure
VC-4000339,vehicle_crash,"2014-06-23T22:43:42",null,null,null,null,null,null,Unforeseeable accident
VC-4000340,vehicle_crash,"1956-05-09T00:45:48",null,null,null,null,null,null,Unforeseeable accident
VC-4000341,vehicle_crash,"1970-09-01T16:19:13",null,null,null,null,null,null,Humnan negligence
VC-4000342,vehicle_crash,"1976-12-11T14:46:33",null,null,null,null,null,null,Humnan negligence
VC-4000343,vehicle_crash,"2000-02-13T23:44:59",null,null,null,null,null,null,Mechanical failure
VC-4000344,vehicle_crash,"1994-12-14T13:16:35",null,null,null,null,null,null,Mechanical failure
VC-4000345,vehicle_crash,"1978-08-18T18:30:44",null,null,null,null,null,null,Humnan negligence
VC-4000346,vehicle_crash,"1964-02-07T22:56:03",null,null,null,null,null,null,Mechanical failure
VC-4000347,vehicle_crash,"1973-02-16T14:43:12",null,null,null,null,null,null,Unforeseeable accident
VC-4000348,vehicle_crash,"1960-01-23T12:03:02",null,null,null,null,null,null,Humnan negligence
VC-4000349,vehicle_crash,"1950-05-13T21:10:36",null,null,null,null,null,null,Humnan negligence
VC-4000350,vehicle_crash,"1976-09-23T03:54:58",null,null,null,null,null,null,Humnan negligence
VC-4000351,vehicle_crash,"2005-12-02T14:56:26",null,null,null,null,null,null,Humnan negligence
VC-4000352,vehicle_crash,"1967-05-25T15:56:38",null,null,null,null,null,null,Humnan negligence
VC-4000353,vehicle_crash,"2008-01-10T11:52:50",null,null,null,null,null,null,Unforeseeable accident
VC-4000354,vehicle_crash,"1966-02-26T07:57:06",null,null,null,null,null,null,Unforeseeable accident
VC-4000355,vehicle_crash,"1979-11-27T19:09:13",null,null,null,null,null,null,Unforeseeable accident
VC-4000356,vehicle_crash,"2005-10-13T23:21:37",null,null,null,null,null,null,Mechanical failure
VC-4000357,vehicle_crash,"1978-11-07T01:11:26",null,null,null,null,null,null,Humnan negligence
VC-4000358,vehicle_crash,"1956-02-22T06:54:37",null,null,null,null,null,null,Unforeseeable accident
VC-4000359,vehicle_crash,"1960-08-25T11:18:10",null,null,null,null,null,null,Humnan negligence
VC-4000360,vehicle_crash,"1976-08-30T01:58:03",null,null,null,null,null,null,Unforeseeable accident
VC-4000361,vehicle_crash,"1997-08-25T06:56:20",null,null,null,null,null,null,Mechanical failure
VC-4000362,vehicle_crash,"1958-01-18T01:11:25",null,null,null,null,null,null,Humnan negligence
VC-4000363,vehicle_crash,"2015-02-04T12:39:26",null,null,null,null,null,null,Humnan negligence
VC-4000364,vehicle_crash,"1971-04-18T16:59:49",null,null,null,null,null,null,Unforeseeable accident
VC-4000365,vehicle_crash,"2008-12-16T14:04:09",null,null,null,null,null,null,Unforeseeable accident
VC-4000366,vehicle_crash,"1989-06-21T10:41:54",null,null,null,null,null,null,Humnan negligence
VC-4000367,vehicle_crash,"2003-04-18T01:18:36",null,null,null,null,null,null,Mechanical failure
VC-4000368,vehicle_crash,"2011-10-19T12:50:20",null,null,null,null,null,null,Humnan negligence
VC-4000369,vehicle_crash,"1995-06-15T14:53:34",null,null,null,null,null,null,Mechanical failure
VC-4000370,vehicle_crash,"1961-06-27T18:13:44",null,null,null,null,null,null,Mechanical failure
VC-4000371,vehicle_crash,"1995-09-13T03:25:07",null,null,null,null,null,null,Unforeseeable accident
VC-4000372,vehicle_crash,"2004-10-21T03:21:09",null,null,null,null,null,null,Humnan negligence
VC-4000373,vehicle_crash,"2007-03-22T07:57:08",null,null,null,null,null,null,Humnan negligence
VC-4000374,vehicle_crash,"1951-12-02T00:52:56",null,null,null,null,null,null,Mechanical failure
VC-4000375,vehicle_crash,"1960-06-24T17:36:51",null,null,null,null,null,null,Mechanical failure
VC-4000376,vehicle_crash,"1987-09-02T20:53:52",null,null,null,null,null,null,Humnan negligence
VC-4000377,vehicle_crash,"2003-06-21T04:40:24",null,null,null,null,null,null,Unforeseeable accident
VC-4000378,vehicle_crash,"1969-04-13T14:01:47",null,null,null,null,null,null,Mechanical failure
VC-4000379,vehicle_crash,"1982-11-08T23:51:50",null,null,null,null,null,null,Humnan negligence
VC-4000380,vehicle_crash,"1999-02-28T12:36:24",null,null,null,null,null,null,Unforeseeable accident
VC-4000381,vehicle_crash,"2019-04-08T23:42:03",null,null,null,null,null,null,Mechanical failure
VC-4000382,vehicle_crash,"2000-02-28T02:58:39",null,null,null,null,null,null,Unforeseeable accident
VC-4000383,vehicle_crash,"1994-05-24T13:44:20",null,null,null,null,null,null,Unforeseeable accident
VC-4000384,vehicle_crash,"2001-05-25T07:40:18",null,null,null,null,null,null,Unforeseeable accident
VC-4000385,vehicle_crash,"1963-04-11T07:25:58",null,null,null,null,null,null,Mechanical failure
VC-4000386,vehicle_crash,"2010-01-06T19:07:25",null,null,null,null,null,null,Mechanical failure
VC-4000387,vehicle_crash,"1995-02-11T12:04:51",null,null,null,null,null,null,Unforeseeable accident
VC-4000388,vehicle_crash,"2012-10-13T22:57:03",null,null,null,null,null,null,Unforeseeable accident
VC-4000389,vehicle_crash,"2007-06-08T18:31:30",null,null,null,null,null,null,Mechanical failure
VC-4000390,vehicle_crash,"1959-08-20T06:35:34",null,null,null,null,null,null,Humnan negligence
VC-4000391,vehicle_crash,"1977-11-27T22:38:36",null,null,null,null,null,null,Humnan negligence
VC-4000392,vehicle_crash,"1998-10-17T21:16:29",null,null,null,null,null,null,Unforeseeable accident
VC-4000393,vehicle_crash,"1952-04-25T06:31:04",null,null,null,null,null,null,Unforeseeable accident
VC-4000394,vehicle_crash,"1994-11-30T04:01:15",null,null,null,null,null,null,Mechanical failure
VC-4000395,vehicle_crash,"2017-08-10T03:05:21",null,null,null,null,null,null,Unforeseeable accident
VC-4000396,vehicle_crash,"1989-01-10T17:54:57",null,null,null,null,null,null,Mechanical failure
VC-4000397,vehicle_crash,"1957-06-10T11:20:31",null,null,null,null,null,null,Humnan negligence
VC-4000398,vehicle_crash,"2014-10-09T17:08:58",null,null,null,null,null,null,Unforeseeable accident
VC-4000399,vehicle_crash,"1979-06-20T19:19:51",null,null,null,null,null,null,Mechanical failure
VC-4000400,vehicle_crash,"1989-01-19T10:25:24",null,null,null,null,null,null,Mechanical failure
VC-4000401,vehicle_crash,"1962-02-06T15:39:27",null,null,null,null,null,null,Humnan negligence
VC-4000402,vehicle_crash,"2017-02-15T17:59:40",null,null,null,null,null,null,Mechanical failure
VC-4000403,vehicle_crash,"1988-08-06T16:08:17",null,null,null,null,null,null,Mechanical failure
VC-4000404,vehicle_crash,"1987-06-07T16:01:48",null,null,null,null,null,null,Unforeseeable accident
VC-4000405,vehicle_crash,"2008-07-20T08:09:18",null,null,null,null,null,null,Humnan negligence
VC-4000406,vehicle_crash,"1974-03-02T06:07:19",null,null,null,null,null,null,Mechanical failure
VC-4000407,vehicle_crash,"1956-07-29T21:13:21",null,null,null,null,null,null,Unforeseeable accident
VC-4000408,vehicle_crash,"1990-10-25T11:02:52",null,null,null,null,null,null,Mechanical failure
VC-4000409,vehicle_crash,"1969-04-12T00:13:49",null,null,null,null,null,null,Humnan negligence
VC-4000410,vehicle_crash,"1964-08-14T12:04:50",null,null,null,null,null,null,Unforeseeable accident
VC-4000411,vehicle_crash,"1998-05-15T07:31:36",null,null,null,null,null,null,Unforeseeable accident
VC-4000412,vehicle_crash,"1962-01-29T09:59:42",null,null,null,null,null,null,Humnan negligence
VC-4000413,vehicle_crash,"1978-10-29T13:13:51",null,null,null,null,null,null,Mechanical failure
VC-4000414,vehicle_crash,"1953-03-02T11:12:11",null,null,null,null,null,null,Humnan negligence
VC-4000415,vehicle_crash,"2001-08-03T14:52:16",null,null,null,null,null,null,Mechanical failure
VC-4000416,vehicle_crash,"1992-07-05T16:16:53",null,null,null,null,null,null,Humnan negligence
VC-4000417,vehicle_crash,"1987-04-25T02:44:36",null,null,null,null,null,null,Unforeseeable accident
VC-4000418,vehicle_crash,"1961-10-14T04:03:49",null,null,null,null,null,null,Unforeseeable accident
VC-4000419,vehicle_crash,"2003-05-03T07:41:29",null,null,null,null,null,null,Unforeseeable accident
VC-4000420,vehicle_crash,"1997-05-07T21:57:27",null,null,null,null,null,null,Unforeseeable accident
VC-4000421,vehicle_crash,"2018-06-05T09:35:42",null,null,null,null,null,null,Unforeseeable accident
VC-4000422,vehicle_crash,"2017-10-26T23:40:39",null,null,null,null,null,null,Mechanical failure
VC-4000423,vehicle_crash,"2009-11-14T06:44:58",null,null,null,null,null,null,Humnan negligence
VC-4000424,vehicle_crash,"2013-11-12T09:28:11",null,null,null,null,null,null,Mechanical failure
VC-4000425,vehicle_crash,"1979-02-25T10:44",null,null,null,null,null,null,Mechanical failure
VC-4000426,vehicle_crash,"1995-12-22T23:18:33",null,null,null,null,null,null,Mechanical failure
VC-4000427,vehicle_crash,"1999-05-13T12:40:16",null,null,null,null,null,null,Mechanical failure
VC-4000428,vehicle_crash,"1974-05-27T01:48:13",null,null,null,null,null,null,Humnan negligence
VC-4000429,vehicle_crash,"1975-06-10T11:19:55",null,null,null,null,null,null,Mechanical failure
VC-4000430,vehicle_crash,"1978-07-20T08:01:45",null,null,null,null,null,null,Humnan negligence
VC-4000431,vehicle_crash,"1996-12-30T21:05:41",null,null,null,null,null,null,Mechanical failure
VC-4000432,vehicle_crash,"1956-09-02T09:00:42",null,null,null,null,null,null,Humnan negligence
VC-4000433,vehicle_crash,"2003-03-21T15:06:15",null,null,null,null,null,null,Humnan negligence
VC-4000434,vehicle_crash,"1990-03-02T10:46:39",null,null,null,null,null,null,Unforeseeable accident
VC-4000435,vehicle_crash,"2000-07-31T01:00:18",null,null,null,null,null,null,Mechanical failure
VC-4000436,vehicle_crash,"1988-04-17T01:06",null,null,null,null,null,null,Unforeseeable accident
VC-4000437,vehicle_crash,"1967-07-05T08:06:18",null,null,null,null,null,null,Unforeseeable accident
VC-4000438,vehicle_crash,"1951-09-12T19:03:42",null,null,null,null,null,null,Unforeseeable accident
VC-4000439,vehicle_crash,"1950-10-23T03:35:54",null,null,null,null,null,null,Unforeseeable accident
VC-4000440,vehicle_crash,"1999-11-07T16:26:34",null,null,null,null,null,null,Unforeseeable accident
VC-4000441,vehicle_crash,"1953-08-02T07:44:59",null,null,null,null,null,null,Mechanical failure
VC-4000442,vehicle_crash,"2019-05-07T00:31:17",null,null,null,null,null,null,Mechanical failure
VC-4000443,vehicle_crash,"1971-12-30T19:46:25",null,null,null,null,null,null,Mechanical failure
VC-4000444,vehicle_crash,"1955-07-18T16:50:42",null,null,null,null,null,null,Unforeseeable accident
VC-4000445,vehicle_crash,"1980-02-08T01:09:38",null,null,null,null,null,null,Mechanical failure
VC-4000446,vehicle_crash,"1988-03-11T08:35",null,null,null,null,null,null,Unforeseeable accident
VC-4000447,vehicle_crash,"1998-04-14T15:52:44",null,null,null,null,null,null,Unforeseeable accident
VC-4000448,vehicle_crash,"1995-11-30T17:07:18",null,null,null,null,null,null,Humnan negligence
VC-4000449,vehicle_crash,"1988-12-01T17:35:10",null,null,null,null,null,null,Humnan negligence
VC-4000450,vehicle_crash,"1981-01-27T06:07:39",null,null,null,null,null,null,Humnan negligence
VC-4000451,vehicle_crash,"1955-09-08T17:18:06",null,null,null,null,null,null,Humnan negligence
VC-4000452,vehicle_crash,"2002-10-25T14:12",null,null,null,null,null,null,Unforeseeable accident
VC-4000453,vehicle_crash,"1990-03-30T17:26:02",null,null,null,null,null,null,Humnan negligence
VC-4000454,vehicle_crash,"1989-10-12T05:11:52",null,null,null,null,null,null,Unforeseeable accident
VC-4000455,vehicle_crash,"1998-07-27T20:58:34",null,null,null,null,null,null,Mechanical failure
VC-4000456,vehicle_crash,"1984-09-10T19:35:18",null,null,null,null,null,null,Unforeseeable accident
VC-4000457,vehicle_crash,"1984-09-03T02:52:41",null,null,null,null,null,null,Mechanical failure
VC-4000458,vehicle_crash,"1979-05-26T04:36:22",null,null,null,null,null,null,Mechanical failure
VC-4000459,vehicle_crash,"1973-02-04T01:32:57",null,null,null,null,null,null,Unforeseeable accident
VC-4000460,vehicle_crash,"1989-04-28T20:55:30",null,null,null,null,null,null,Humnan negligence
VC-4000461,vehicle_crash,"1982-02-04T13:12:31",null,null,null,null,null,null,Mechanical failure
VC-4000462,vehicle_crash,"1979-08-02T19:25:07",null,null,null,null,null,null,Unforeseeable accident
VC-4000463,vehicle_crash,"2002-09-19T18:52:32",null,null,null,null,null,null,Humnan negligence
VC-4000464,vehicle_crash,"1956-06-30T03:24:57",null,null,null,null,null,null,Mechanical failure
VC-4000465,vehicle_crash,"2012-08-13T04:08:02",null,null,null,null,null,null,Unforeseeable accident
VC-4000466,vehicle_crash,"1977-12-16T00:00:14",null,null,null,null,null,null,Unforeseeable accident
VC-4000467,vehicle_crash,"1996-04-24T02:48:32",null,null,null,null,null,null,Mechanical failure
VC-4000468,vehicle_crash,"1951-02-09T16:19:39",null,null,null,null,null,null,Humnan negligence
VC-4000469,vehicle_crash,"2011-07-09T17:02:34",null,null,null,null,null,null,Humnan negligence
VC-4000470,vehicle_crash,"2008-10-02T16:44:43",null,null,null,null,null,null,Mechanical failure
VC-4000471,vehicle_crash,"1998-10-04T10:17:53",null,null,null,null,null,null,Mechanical failure
VC-4000472,vehicle_crash,"1980-03-20T21:51:36",null,null,null,null,null,null,Humnan negligence
VC-4000473,vehicle_crash,"1985-10-26T10:17:50",null,null,null,null,null,null,Unforeseeable accident
VC-4000474,vehicle_crash,"2002-09-20T03:26:13",null,null,null,null,null,null,Unforeseeable accident
VC-4000475,vehicle_crash,"2001-03-10T15:07:38",null,null,null,null,null,null,Unforeseeable accident
VC-4000476,vehicle_crash,"1977-05-21T12:23:48",null,null,null,null,null,null,Humnan negligence
VC-4000477,vehicle_crash,"1986-01-15T20:40:36",null,null,null,null,null,null,Mechanical failure
VC-4000478,vehicle_crash,"1958-06-08T03:13:52",null,null,null,null,null,null,Mechanical failure
