City,Country,Population,Min. Latitude,Max. Latitude,Min. Longitude,Max. Longitude
Ain El Bya,Algeria,37241,22.710483,23.88533,-6.210501,-5.021393
Nedroma,Algeria,36995,23.885331,25.060178,-5.021392,-3.832285
Debila,Algeria,36834,25.060179,26.235026,-3.832284,-2.643176
Arris,Algeria,36641,26.235027,27.409874,-2.643175,-1.454068
'Ain Deheb,Algeria,36146,27.409875,28.584722,-1.454067,-0.264959
Hammam Bou Hadjar,Algeria,35896,28.584723,29.75957,-0.264958,0.924148
Sidi Ech Chahmi,Algeria,35512,29.759571,30.934418,0.924149,2.113257
El Kala,Algeria,35449,30.934419,32.109266,2.113258,3.302365
Ain Arnat,Algeria,35088,32.109267,33.284114,3.302366,4.491474
Sidi Okba,Algeria,34985,33.284115,34.458962,4.491475,5.680582
Makouda,Algeria,34515,34.458963,35.63381,5.680583,6.869691
'Ain Merane,Algeria,34413,35.633811,36.808659,6.869692,8.058799
Ras El Aioun,Algeria,34167,19.18594,20.360786,8.0588,9.247908
Bordj Ghdir,Algeria,34136,20.360787,21.535634,9.247909,10.437016
Ouled Mimoun,Algeria,33888,21.535635,22.710482,10.437017,11.626126
Beni Douala,Algeria,33611,22.710483,23.88533,-8.588718,-7.39961
Babor Ville,Algeria,33000,23.885331,25.060178,-7.399609,-6.210502
Mouzaia,Algeria,32981,25.060179,26.235026,-6.210501,-5.021393
Reggane,Algeria,32974,26.235027,27.409874,-5.021392,-3.832285
El Aouinet,Algeria,32971,27.409875,28.584722,-3.832284,-2.643176
Tamalous,Algeria,32579,28.584723,29.75957,-2.643175,-1.454068
Ain Kercha,Algeria,32497,29.759571,30.934418,-1.454067,-0.264959
Djidiouia,Algeria,31996,30.934419,32.109266,-0.264958,0.924148
Barbacha,Algeria,31983,32.109267,33.284114,0.924149,2.113257
'Ain El Bell,Algeria,31916,33.284115,34.458962,2.113258,3.302365
El Hed,Algeria,31890,34.458963,35.63381,3.302366,4.491474
Kolea,Algeria,31816,35.633811,36.808659,4.491475,5.680582
Megarine,Algeria,31711,19.18594,20.360786,5.680583,6.869691
'Ain Benian,Algeria,31102,20.360787,21.535634,6.869692,8.058799
Sfizef,Algeria,31081,21.535635,22.710482,8.0588,9.247908
Freha,Algeria,31068,22.710483,23.88533,9.247909,10.437016
L'arbaa Nait Irathen,Algeria,30609,23.885331,25.060178,10.437017,11.626126
Oued Sly,Algeria,30504,25.060179,26.235026,-8.588718,-7.39961
Robbah,Algeria,30446,26.235027,27.409874,-7.399609,-6.210502
Bouinan,Algeria,30271,27.409875,28.584722,-6.210501,-5.021393
Meskiana,Algeria,30071,28.584723,29.75957,-5.021392,-3.832285
Lardjem,Algeria,30000,29.759571,30.934418,-3.832284,-2.643176
Sidi Amrane,Algeria,29734,30.934419,32.109266,-2.643175,-1.454068
Mekla,Algeria,29560,32.109267,33.284114,-1.454067,-0.264959
'Ain Abid,Algeria,29486,33.284115,34.458962,-0.264958,0.924148
Ain Bessem,Algeria,29461,34.458963,35.63381,0.924149,2.113257
Ain Smara,Algeria,28968,35.633811,36.808659,2.113258,3.302365
El Abadia,Algeria,28724,19.18594,20.360786,3.302366,4.491474
Hammamet,Algeria,28536,20.360787,21.535634,4.491475,5.680582
Ben Mehidi,Algeria,28398,21.535635,22.710482,5.680583,6.869691
'Ain El Hammam,Algeria,28029,22.710483,23.88533,6.869692,8.058799
Tizi Gheniff,Algeria,27974,23.885331,25.060178,8.0588,9.247908
Cheraga,Algeria,27835,25.060179,26.235026,9.247909,10.437016
Charef,Algeria,27700,26.235027,27.409874,10.437017,11.626126
Theniet El Had,Algeria,27687,27.409875,28.584722,-8.588718,-7.39961
Bou Hanifia El Hamamat,Algeria,27576,28.584723,29.75957,-7.399609,-6.210502
Hadjout,Algeria,27549,29.759571,30.934418,-6.210501,-5.021393
Douera,Algeria,26926,30.934419,32.109266,-5.021392,-3.832285
Boukadir,Algeria,26662,32.109267,33.284114,-3.832284,-2.643176
Sidi Akkacha,Algeria,26558,33.284115,34.458962,-2.643175,-1.454068
El Amria,Algeria,26407,34.458963,35.63381,-1.454067,-0.264959
Dellys,Algeria,26384,35.633811,36.808659,-0.264958,0.924148
Tirmitine,Algeria,26261,19.18594,20.360786,0.924149,2.113257
Bou Tlelis,Algeria,26144,20.360787,21.535634,2.113258,3.302365
El Kseur,Algeria,26050,21.535635,22.710482,3.302366,4.491474
Amizour,Algeria,25825,22.710483,23.88533,4.491475,5.680582
Didouche Mourad,Algeria,25764,23.885331,25.060178,5.680583,6.869691
Melouza,Algeria,25701,25.060179,26.235026,6.869692,8.058799
Tipasa,Algeria,25225,26.235027,27.409874,8.0588,9.247908
Sidi Merouane,Algeria,25129,27.409875,28.584722,9.247909,10.437016
Aoulef,Algeria,24812,28.584723,29.75957,10.437017,11.626126
Abou El Hassan,Algeria,24022,29.759571,30.934418,-8.588718,-7.39961
Arhribs,Algeria,23958,30.934419,32.109266,-7.399609,-6.210502
Sidi Abdelli,Algeria,23543,32.109267,33.284114,-6.210501,-5.021393
Salah Bey,Algeria,23339,33.284115,34.458962,-5.021392,-3.832285
Chiffa,Algeria,23218,34.458963,35.63381,-3.832284,-2.643176
Zeribet El Oued,Algeria,23187,35.633811,36.808659,-2.643175,-1.454068
Boumahra Ahmed,Algeria,23022,19.18594,20.360786,-1.454067,-0.264959
Ammi Moussa,Algeria,23001,20.360787,21.535634,-0.264958,0.924148
Oued El Abtal,Algeria,22819,21.535635,22.710482,0.924149,2.113257
Bou Ismail,Algeria,22411,22.710483,23.88533,2.113258,3.302365
Tizi N Tleta,Algeria,22404,23.885331,25.060178,3.302366,4.491474
Mazouna,Algeria,22366,25.060179,26.235026,4.491475,5.680582
Mansourah,Algeria,22117,26.235027,27.409874,5.680583,6.869691
Ain Taya,Algeria,21815,27.409875,28.584722,6.869692,8.058799
Zemoura,Algeria,21770,28.584723,29.75957,8.0588,9.247908
Feraoun,Algeria,21700,29.759571,30.934418,9.247909,10.437016
Chemini,Algeria,21585,30.934419,32.109266,10.437017,11.626126
Bensekrane,Algeria,21283,32.109267,33.284114,-8.588718,-7.39961
Oued El Alleug,Algeria,21146,33.284115,34.458962,-7.399609,-6.210502
Tadmait,Algeria,20952,34.458963,35.63381,-6.210501,-5.021393
Rouiba,Algeria,20742,35.633811,36.808659,-5.021392,-3.832285
Boudjima,Algeria,20557,19.18594,20.360786,-3.832284,-2.643176
Chorfa,Algeria,20556,20.360787,21.535634,-2.643175,-1.454068
El Tarf,Algeria,20300,21.535635,22.710482,-1.454067,-0.264959
Mers El Kebir,Algeria,20178,22.710483,23.88533,-0.264958,0.924148
Chebli,Algeria,19901,23.885331,25.060178,0.924149,2.113257
Seddouk,Algeria,19884,25.060179,26.235026,2.113258,3.302365
Beni Mester,Algeria,19808,26.235027,27.409874,3.302366,4.491474
Bordj Zemoura,Algeria,19782,27.409875,28.584722,4.491475,5.680582
Chabet El Ameur,Algeria,19522,28.584723,29.75957,5.680583,6.869691
El Malah,Algeria,19415,29.759571,30.934418,6.869692,8.058799
Berrahal,Algeria,19294,30.934419,32.109266,8.0588,9.247908
Brezina,Algeria,19084,32.109267,33.284114,9.247909,10.437016
Beni Amrane,Algeria,18414,33.284115,34.458962,10.437017,11.626126
Tizi Rached,Algeria,17872,34.458963,35.63381,-8.588718,-7.39961
Zeralda,Algeria,17563,35.633811,36.808659,-7.399609,-6.210502
Arbatache,Algeria,17481,19.18594,20.360786,-6.210501,-5.021393
Saoula,Algeria,16812,20.360787,21.535634,-5.021392,-3.832285
'Ain El Berd,Algeria,16548,21.535635,22.710482,-3.832284,-2.643176
Thenia,Algeria,16180,22.710483,23.88533,-2.643175,-1.454068
Naciria,Algeria,15387,23.885331,25.060178,-1.454067,-0.264959
Ighram,Algeria,15030,25.060179,26.235026,-0.264958,0.924148
Ouled Moussa,Algeria,13474,26.235027,27.409874,0.924149,2.113257
'Ain El Hadjar,Algeria,12996,27.409875,28.584722,2.113258,3.302365
'Ain Boucif,Algeria,11989,28.584723,29.75957,3.302366,4.491474
Oumache,Algeria,10424,29.759571,30.934418,4.491475,5.680582
Boumagueur,Algeria,8474,30.934419,32.109266,5.680583,6.869691
Naama,Algeria,8390,32.109267,33.284114,6.869692,8.058799
Sidi Senoussi Sydy Snwsy,Algeria,7500,33.284115,34.458962,8.0588,9.247908
Illizi,Algeria,6629,34.458963,35.63381,9.247909,10.437016
Kinshasa,DR Congo,7785965,-13.250998,-11.003222,12.729829,14.534225
Lubumbashi,DR Congo,1373770,-11.003221,-8.755446,14.534226,16.338622
Mbuji Mayi,DR Congo,874761,-8.755445,-6.50767,16.338623,18.143019
Kisangani,DR Congo,539158,-6.507669,-4.259894,18.14302,19.947416
Masina,DR Congo,485167,-4.259893,-2.012117,19.947417,21.751813
Kananga,DR Congo,463546,-2.012116,0.235658,21.751814,23.55621
Likasi,DR Congo,422414,0.235659,2.483434,23.556211,25.360607
Kolwezi,DR Congo,418000,2.483435,4.731212,25.360608,27.165004
Tshikapa,DR Congo,267462,-13.250998,-11.003222,27.165005,28.969402
Beni,DR Congo,232000,-11.003221,-8.755446,12.729829,14.534225
Bukavu,DR Congo,225389,-8.755445,-6.50767,14.534226,16.338622
Mwene Ditu,DR Congo,189177,-6.507669,-4.259894,16.338623,18.143019
Kikwit,DR Congo,186991,-4.259893,-2.012117,18.14302,19.947416
Mbandaka,DR Congo,184185,-2.012116,0.235658,19.947417,21.751813
Matadi,DR Congo,180109,0.235659,2.483434,21.751814,23.55621
Uvira,DR Congo,170391,2.483435,4.731212,23.556211,25.360607
Boma,DR Congo,162521,-13.250998,-11.003222,25.360608,27.165004
Butembo,DR Congo,154621,-11.003221,-8.755446,27.165005,28.969402
Gandajika,DR Congo,154425,-8.755445,-6.50767,12.729829,14.534225
Kalemie,DR Congo,146974,-6.507669,-4.259894,14.534226,16.338622
Goma,DR Congo,144124,-4.259893,-2.012117,16.338623,18.143019
Kindu,DR Congo,135698,-2.012116,0.235658,18.14302,19.947416
Isiro,DR Congo,127076,0.235659,2.483434,19.947417,21.751813
Bandundu,DR Congo,118211,2.483435,4.731212,21.751814,23.55621
Gemena,DR Congo,117639,-13.250998,-11.003222,23.556211,25.360607
Ilebo,DR Congo,107093,-11.003221,-8.755446,25.360608,27.165004
Bunia,DR Congo,96764,-8.755445,-6.50767,27.165005,28.969402
Bumba,DR Congo,95520,-6.507669,-4.259894,12.729829,14.534225
Mbanza Ngungu,DR Congo,86356,-4.259893,-2.012117,14.534226,16.338622
Kamina,DR Congo,73557,-2.012116,0.235658,16.338623,18.143019
Lisala,DR Congo,70087,0.235659,2.483434,18.14302,19.947416
Lodja,DR Congo,68244,2.483435,4.731212,19.947417,21.751813
Kipushi,DR Congo,62332,-13.250998,-11.003222,21.751814,23.55621
Kabinda,DR Congo,59004,-11.003221,-8.755446,23.556211,25.360607
Kasongo,DR Congo,55118,-8.755445,-6.50767,25.360608,27.165004
Mweka,DR Congo,50675,-6.507669,-4.259894,27.165005,28.969402
Gbadolite,DR Congo,50493,-4.259893,-2.012117,12.729829,14.534225
Buta,DR Congo,50130,-2.012116,0.235658,14.534226,16.338622
Moanda,DR Congo,50000,0.235659,2.483434,16.338623,18.143019
Bulungu,DR Congo,48344,2.483435,4.731212,18.14302,19.947416
Basoko,DR Congo,43709,-13.250998,-11.003222,19.947417,21.751813
Lubao,DR Congo,43068,-11.003221,-8.755446,21.751814,23.55621
Lusambo,DR Congo,41416,-8.755445,-6.50767,23.556211,25.360607
Nioki,DR Congo,40695,-6.507669,-4.259894,25.360608,27.165004
Inongo,DR Congo,40113,-4.259893,-2.012117,27.165005,28.969402
Tshela,DR Congo,38845,-2.012116,0.235658,12.729829,14.534225
Bukama,DR Congo,38770,0.235659,2.483434,14.534226,16.338622
Mangai,DR Congo,37188,2.483435,4.731212,16.338623,18.143019
Kabare,DR Congo,37034,-13.250998,-11.003222,18.14302,19.947416
Kampene,DR Congo,37034,-11.003221,-8.755446,19.947417,21.751813
Kambove,DR Congo,36702,-8.755445,-6.50767,21.751814,23.55621
Yangambi,DR Congo,35531,-6.507669,-4.259894,23.556211,25.360607
Luebo,DR Congo,35183,-4.259893,-2.012117,25.360608,27.165004
Aketi,DR Congo,35161,-2.012116,0.235658,27.165005,28.969402
Mushie,DR Congo,33062,0.235659,2.483434,12.729829,14.534225
Boende,DR Congo,32091,2.483435,4.731212,14.534226,16.338622
Kongolo,DR Congo,31943,-13.250998,-11.003222,16.338623,18.143019
Kabalo,DR Congo,29833,-11.003221,-8.755446,18.14302,19.947416
Businga,DR Congo,28919,-8.755445,-6.50767,19.947417,21.751813
Kasangulu,DR Congo,27961,-6.507669,-4.259894,21.751814,23.55621
Bolobo,DR Congo,27862,-4.259893,-2.012117,23.556211,25.360607
Libenge,DR Congo,27053,-2.012116,0.235658,25.360608,27.165004
Watsa,DR Congo,24516,0.235659,2.483434,27.165005,28.969402
Demba,DR Congo,22263,2.483435,4.731212,12.729829,14.534225
Kasongo Lunda,DR Congo,20060,-13.250998,-11.003222,14.534226,16.338622
Bondo,DR Congo,17860,-11.003221,-8.755446,16.338623,18.143019
Wamba,DR Congo,17373,-8.755445,-6.50767,18.14302,19.947416
Sake,DR Congo,17151,-6.507669,-4.259894,19.947417,21.751813
Lukolela,DR Congo,15000,-4.259893,-2.012117,21.751814,23.55621
Bosobolo,DR Congo,14553,-2.012116,0.235658,23.556211,25.360607
Aappilattoq,Greenland,149,60.169665,63.444772,-56.386218,-51.891354
Aasiaat,Greenland,3069,63.444773,66.71988,-51.891353,-47.396489
Akunnaaq,Greenland,66,66.719881,69.994989,-47.396488,-42.901624
Alluitsup Paa,Greenland,202,69.99499,73.270097,-42.901623,-38.406759
Arsuk,Greenland,73,73.270098,76.545206,-38.406758,-33.911894
Atammik,Greenland,196,76.545207,79.820314,-33.911893,-29.417029
Attu,Greenland,203,79.820315,83.095424,-29.417028,-24.922164
Ikamiut,Greenland,86,60.169665,63.444772,-24.922163,-20.427299
Ikerasaarsuk,Greenland,90,63.444773,66.71988,-56.386218,-51.891354
Ikerasak,Greenland,233,66.719881,69.994989,-51.891353,-47.396489
Illoqqortoormiut,Greenland,345,69.99499,73.270097,-47.396488,-42.901624
Illorsuit,Greenland,0,73.270098,76.545206,-42.901623,-38.406759
Ilulissat,Greenland,4670,76.545207,79.820314,-38.406758,-33.911894
Innaarsuit,Greenland,180,79.820315,83.095424,-33.911893,-29.417029
Itilleq,Greenland,89,60.169665,63.444772,-29.417028,-24.922164
Kangaamiut,Greenland,293,63.444773,66.71988,-24.922163,-20.427299
Kangaatsiaq,Greenland,520,66.719881,69.994989,-56.386218,-51.891354
Kangerlussuaq,Greenland,508,69.99499,73.270097,-51.891353,-47.396489
Kangersuatsiaq,Greenland,130,73.270098,76.545206,-47.396488,-42.901624
Kullorsuaq,Greenland,453,76.545207,79.820314,-42.901623,-38.406759
Kulusuk,Greenland,241,79.820315,83.095424,-38.406758,-33.911894
Kuummiut,Greenland,248,60.169665,63.444772,-33.911893,-29.417029
Maniitsoq,Greenland,2534,63.444773,66.71988,-29.417028,-24.922164
Nanortalik,Greenland,1185,66.719881,69.994989,-24.922163,-20.427299
Narsaq,Greenland,1346,69.99499,73.270097,-56.386218,-51.891354
Narsarsuaq,Greenland,123,73.270098,76.545206,-51.891353,-47.396489
Niaqornaarsuk,Greenland,249,76.545207,79.820314,-47.396488,-42.901624
Nuugaatsiaq,Greenland,0,79.820315,83.095424,-42.901623,-38.406759
Nuuk,Greenland,18326,60.169665,63.444772,-38.406758,-33.911894
Nuussuaq,Greenland,181,63.444773,66.71988,-33.911893,-29.417029
Paamiut,Greenland,1308,66.719881,69.994989,-29.417028,-24.922164
Pituffik,Greenland,62,69.99499,73.270097,-24.922163,-20.427299
Qaanaaq,Greenland,646,73.270098,76.545206,-56.386218,-51.891354
Qaarsut,Greenland,174,76.545207,79.820314,-51.891353,-47.396489
Qaqortoq,Greenland,3050,79.820315,83.095424,-47.396488,-42.901624
Qasigiannguit,Greenland,1081,60.169665,63.444772,-42.901623,-38.406759
Qeqertaq,Greenland,114,63.444773,66.71988,-38.406758,-33.911894
Qeqertarsuaq,Greenland,839,66.719881,69.994989,-33.911893,-29.417029
Qeqertarsuatsiaat,Greenland,169,69.99499,73.270097,-29.417028,-24.922164
Saattut,Greenland,226,73.270098,76.545206,-24.922163,-20.427299
Saqqaq,Greenland,132,76.545207,79.820314,-56.386218,-51.891354
Sarfannguit,Greenland,96,79.820315,83.095424,-51.891353,-47.396489
Sermiligaaq,Greenland,209,60.169665,63.444772,-47.396488,-42.901624
Sisimiut,Greenland,5582,63.444773,66.71988,-42.901623,-38.406759
Tasiilaq,Greenland,1985,66.719881,69.994989,-38.406758,-33.911894
Tasiusaq,Greenland,252,69.99499,73.270097,-33.911893,-29.417029
Tiniteqilaaq,Greenland,96,73.270098,76.545206,-29.417028,-24.922164
Ukkusissat,Greenland,154,76.545207,79.820314,-24.922163,-20.427299
Upernavik,Greenland,1092,79.820315,83.095424,-56.386218,-51.891354
Upernavik Kujalleq,Greenland,201,60.169665,63.444772,-51.891353,-47.396489
Uummannaq,Greenland,1407,63.444773,66.71988,-47.396488,-42.901624
Riyadh,Saudi Arabia,4205961,17.610916,19.105349,35.47076,37.156661
Jeddah,Saudi Arabia,2867446,19.10535,20.599783,37.156662,38.842563
Mecca,Saudi Arabia,1323624,20.599784,22.094217,38.842563,40.528465
Medina,Saudi Arabia,1300000,22.094218,23.588651,40.528465,42.214366
Sultanah,Saudi Arabia,946697,23.588652,25.083085,42.214368,43.900269
Dammam,Saudi Arabia,768602,25.083086,26.577519,43.90027,45.586171
Ta'if,Saudi Arabia,530848,26.57752,28.071953,45.586172,47.272073
Tabuk,Saudi Arabia,455450,28.071954,29.566387,47.272073,48.957975
Al Kharj,Saudi Arabia,425300,29.566388,31.060822,48.957976,50.643877
Buraydah,Saudi Arabia,391336,17.610916,19.105349,50.643878,52.329779
Khamis Mushait,Saudi Arabia,387553,19.10535,20.599783,52.32978,54.015682
Al Hufuf,Saudi Arabia,293179,20.599784,22.094217,35.47076,37.156661
Al Mubarraz,Saudi Arabia,290802,22.094218,23.588651,37.156662,38.842563
Hafar Al Batin,Saudi Arabia,271642,23.588652,25.083085,38.842563,40.528465
Ha'il,Saudi Arabia,267005,25.083086,26.577519,40.528465,42.214366
Najran,Saudi Arabia,258573,26.57752,28.071953,42.214368,43.900269
Al Jubayl,Saudi Arabia,237274,28.071954,29.566387,43.90027,45.586171
Abha,Saudi Arabia,210886,29.566388,31.060822,45.586172,47.272073
Yanbu,Saudi Arabia,200161,17.610916,19.105349,47.272073,48.957975
Khobar,Saudi Arabia,165799,19.10535,20.599783,48.957976,50.643877
Arar,Saudi Arabia,148540,20.599784,22.094217,50.643878,52.329779
Sakakah,Saudi Arabia,128332,22.094218,23.588651,52.32978,54.015682
Jizan,Saudi Arabia,105198,23.588652,25.083085,35.47076,37.156661
Qurayyat,Saudi Arabia,102903,25.083086,26.577519,37.156662,38.842563
Dhahran,Saudi Arabia,99540,26.57752,28.071953,38.842563,40.528465
Al Qatif,Saudi Arabia,98259,28.071954,29.566387,40.528465,42.214366
Al Bahah,Saudi Arabia,88419,29.566388,31.060822,42.214368,43.900269
Tarut,Saudi Arabia,85371,17.610916,19.105349,43.90027,45.586171
Qal`at Bishah,Saudi Arabia,81828,19.10535,20.599783,45.586172,47.272073
Ar Rass,Saudi Arabia,81728,20.599784,22.094217,47.272073,48.957975
Ash Shafa,Saudi Arabia,72190,22.094218,23.588651,48.957976,50.643877
Sayhat,Saudi Arabia,66702,23.588652,25.083085,50.643878,52.329779
Al Mithnab,Saudi Arabia,60870,25.083086,26.577519,52.32978,54.015682
Al Khafji,Saudi Arabia,54857,26.57752,28.071953,35.47076,37.156661
Ad Dawadimi,Saudi Arabia,54474,28.071954,29.566387,37.156662,38.842563
Sabya,Saudi Arabia,54108,29.566388,31.060822,38.842563,40.528465
Az Zulfi,Saudi Arabia,53144,17.610916,19.105349,40.528465,42.214366
Abu `Arish,Saudi Arabia,49171,19.10535,20.599783,42.214368,43.900269
Safwa,Saudi Arabia,45876,20.599784,22.094217,43.90027,45.586171
Afif,Saudi Arabia,45525,22.094218,23.588651,45.586172,47.272073
Rabigh,Saudi Arabia,41759,23.588652,25.083085,47.272073,48.957975
Rahimah,Saudi Arabia,41188,25.083086,26.577519,48.957976,50.643877
Turaif,Saudi Arabia,40819,26.57752,28.071953,50.643878,52.329779
Tubarjal,Saudi Arabia,40019,28.071954,29.566387,52.32978,54.015682
Ad Dilam,Saudi Arabia,35371,29.566388,31.060822,35.47076,37.156661
Umm Lajj,Saudi Arabia,33874,17.610916,19.105349,37.156662,38.842563
Al `Ula,Saudi Arabia,32413,19.10535,20.599783,38.842563,40.528465
Abqaiq,Saudi Arabia,29474,20.599784,22.094217,40.528465,42.214366
Badr Hunayn,Saudi Arabia,27257,22.094218,23.588651,42.214368,43.900269
Samitah,Saudi Arabia,26945,23.588652,25.083085,43.90027,45.586171
Al Wajh,Saudi Arabia,26636,25.083086,26.577519,45.586172,47.272073
Al Bukayriyah,Saudi Arabia,25153,26.57752,28.071953,47.272073,48.957975
An Nimas,Saudi Arabia,24153,28.071954,29.566387,48.957976,50.643877
As Sulayyil,Saudi Arabia,24097,29.566388,31.060822,50.643878,52.329779
Turabah,Saudi Arabia,23235,17.610916,19.105349,52.32978,54.015682
Al Jumum,Saudi Arabia,22207,19.10535,20.599783,35.47076,37.156661
Duba,Saudi Arabia,22000,20.599784,22.094217,37.156662,38.842563
At Taraf,Saudi Arabia,21386,22.094218,23.588651,38.842563,40.528465
Qaisumah,Saudi Arabia,20685,23.588652,25.083085,40.528465,42.214366
Al Battaliyah,Saudi Arabia,16606,25.083086,26.577519,42.214368,43.900269
Al Munayzilah,Saudi Arabia,16296,26.57752,28.071953,43.90027,45.586171
Adh Dhibiyah,Saudi Arabia,15000,28.071954,29.566387,45.586172,47.272073
Al Majaridah,Saudi Arabia,14830,29.566388,31.060822,47.272073,48.957975
Tanumah,Saudi Arabia,13594,17.610916,19.105349,48.957976,50.643877
Al Qurayn,Saudi Arabia,12013,19.10535,20.599783,50.643878,52.329779
Umm As Sahik,Saudi Arabia,11813,20.599784,22.094217,52.32978,54.015682
Sajir,Saudi Arabia,11717,22.094218,23.588651,35.47076,37.156661
Al Awjam,Saudi Arabia,11460,23.588652,25.083085,37.156662,38.842563
Farasan,Saudi Arabia,10527,25.083086,26.577519,38.842563,40.528465
Al Mindak,Saudi Arabia,9218,26.57752,28.071953,40.528465,42.214366
Al Artawiyah,Saudi Arabia,9152,28.071954,29.566387,42.214368,43.900269
Al Jubayl,Saudi Arabia,9108,29.566388,31.060822,43.90027,45.586171
Al Qarah,Saudi Arabia,9106,17.610916,19.105349,45.586172,47.272073
Marat,Saudi Arabia,8885,19.10535,20.599783,47.272073,48.957975
Al Jafr,Saudi Arabia,8715,20.599784,22.094217,48.957976,50.643877
Suwayr,Saudi Arabia,8515,22.094218,23.588651,50.643878,52.329779
Tumayr,Saudi Arabia,8246,23.588652,25.083085,52.32978,54.015682
At Tubi,Saudi Arabia,7740,25.083086,26.577519,35.47076,37.156661
Al Jaradiyah,Saudi Arabia,7396,26.57752,28.071953,37.156662,38.842563
Al Muwayh,Saudi Arabia,7364,28.071954,29.566387,38.842563,40.528465
As Saffaniyah,Saudi Arabia,7014,29.566388,31.060822,40.528465,42.214366
Al Hada,Saudi Arabia,6885,17.610916,19.105349,42.214368,43.900269
